t,x,v,a
30.145602912058244,-0.1775924500594103,0.2379049118230495,0.561472436780218
30.14760295205904,-0.1771155090249079,0.2390260591122466,0.5596512515169993
30.149602992059844,-0.1766363292966335,0.2401435520405145,0.5578180369166588
30.15160303206064,-0.1761549182057105,0.2412573665813931,0.555972810427527
30.153603072061443,-0.1756712831315788,0.2423674787377747,0.5541155899538637
30.15560311206224,-0.1751854315020015,0.2434738645418885,0.5522463938569584
30.157603152063043,-0.1746973707930583,0.2445765000553161,0.5503652409561615
30.159603192063845,-0.1742071085291513,0.2456753613689776,0.5484721505299421
30.161603232064643,-0.1737146522830023,0.2467704246031379,0.5465671423168909
30.163603272065444,-0.1732200096756506,0.2478616659074123,0.5446502365167023
30.16560331206624,-0.1727231883764587,0.2489490614607528,0.5427214537911693
30.167603352067044,-0.1722241961031056,0.2500325874714638,0.5407808152651062
30.16960339206784,-0.1717230406041897,0.2511122203134902,0.538828342460445
30.171603432068643,-0.1712197296245559,0.2521879368298607,0.536864057164709
30.17360347206944,-0.170714271034098,0.2532597133386074,0.5348879819275424
30.175603512070243,-0.1702066727573751,0.2543275261465796,0.5329001397904843
30.177603552071044,-0.1696969427637658,0.2553913516244191,0.530900554249669
30.18360367207344,-0.1681550428476455,0.2585586687405511,0.5248315789958621
30.185603712074244,-0.1676368665765984,0.2596063098802652,0.5227852639113078
30.18760375207504,-0.167116599107803,0.2606498465000395,0.5207273297403985
30.189603792075843,-0.1665942486795349,0.2616892553533117,0.518657802717232
30.191603832076645,-0.1660698235748889,0.2627245132573125,0.5165767095337803
30.193603872077443,-0.1655433321217767,0.2637555970930711,0.5144840773402529
30.195603912078244,-0.1650147826929235,0.2647824838054204,0.5123799337454429
30.19760395207904,-0.1644841837058753,0.2658051504029845,0.510264306817084
30.199603992079844,-0.1639515436229907,0.266823573958193,0.5081372250821314
30.20160403208064,-0.1634168709514486,0.2678377316072671,0.5059987175270798
30.203604072081443,-0.162880174243241,0.2688476005502329,0.5038488135981986
30.205604112082245,-0.1623414620951793,0.2698531580509102,0.5016875432018024
30.207604152083043,-0.1618007431488915,0.2708543814369168,0.4995149367044621
30.209604192083845,-0.1612580260908193,0.2718512480996744,0.4973310249331922
30.211604232084643,-0.1607133196522251,0.2728437354943959,0.495135839175656
30.213604272085444,-0.1601666326091838,0.2738318211400997,0.4929294111802927
30.21560431208624,-0.1596179737825911,0.2748154826195956,0.490711773156482
30.217604352087044,-0.159067352038155,0.2757946975794987,0.4884829577746268
30.221604432088643,-0.1579602554826813,0.2777396988459584,0.4839919279241692
30.223604472089445,-0.1574037986271461,0.2787054407647321,0.4817297811023036
30.225604512090243,-0.156845414764777,0.2796666473883403,0.4794565922159621
30.227604552091044,-0.1562851129853652,0.2806232966823899,0.4771723962417029
30.22960459209184,-0.1557229024235228,0.2815753666762797,0.474877228617377
30.231604632092644,-0.1551587922586745,0.2825228354632136,0.4725711252420619
30.23360467209344,-0.1545927917150655,0.283465681200187,0.4702541224760402
30.235604712094243,-0.1540249100617538,0.2844038821080004,0.4679262571406926
30.239604792095843,-0.1528835407263491,0.2862662626383218,0.4632380883525756
30.241604832096645,-0.152310071806458,0.2871903990214179,0.4608778608471989
30.243604872097443,-0.1517347593012723,0.2881098040965237,0.4585069226670092
30.245604912098244,-0.1511576126853261,0.2890244564906425,0.4561253128542714
30.24760495209904,-0.1505786413731158,0.2899343354068853,0.4537330704432617
30.249604992099844,-0.149997854942492,0.2908394195940997,0.4513302354544009
30.251605032100645,-0.1494152630372134,0.2917396877737221,0.4489168484621141
30.253605072101443,-0.1488308753395859,0.2926351187652564,0.44649295047258
30.255605112102245,-0.1482447015704595,0.2935256914862786,0.4440585829231015
30.257605152103043,-0.1476567514892353,0.2944113849524261,0.4416137876815021
30.26160523210464,-0.1464755616208209,0.2961680506730024,0.4366930837417622
30.263605272105444,-0.1458823415451642,0.2970389814490497,0.4342172609257941
30.26560531210624,-0.1452873845804767,0.2979049500134592,0.43173118218065
30.267605352107044,-0.1446907006788908,0.2987659358722119,0.4292348915164781
30.269605392107845,-0.144092299831089,0.2996219186293519,0.4267284333697445
30.271605432108643,-0.1434921920663009,0.3004728779869905,0.4242118526024564
30.273605472109445,-0.1428903874523003,0.3013187937453116,0.4216851945013686
30.275605512110243,-0.142286896095412,0.30215964580256,0.4191485047772166
30.277605552111044,-0.1416817281405037,0.3029954141550544,0.4166018295638667
30.27960559211184,-0.1410748937709944,0.3038260788971747,0.4140452154175191
30.281605632112644,-0.1404664032088461,0.3046516202213747,0.4114787093158257
30.283605672113445,-0.1398562667145709,0.3054720184181708,0.4089023586570558
30.287605752115045,-0.1386310971644208,0.3070973070819601,0.4037203153590785
30.289605792115843,-0.1380160848223035,0.3079021586203271,0.4011147196114241
30.291605832116645,-0.1373994679755734,0.3087017891740393,0.3984994730879569
30.293605872117443,-0.1367812570774792,0.3094961795239494,0.3958746252764608
30.295605912118244,-0.1361614626198123,0.3102853105489835,0.3932402260797925
30.29760595211905,-0.1355400951329144,0.3110691632261307,0.3905963258149451
30.299605992119844,-0.1349171651856745,0.3118477186304481,0.387942975212048
30.301606032120645,-0.1342926833855251,0.3126209579350639,0.3852802254133529
30.303606072121443,-0.1336666603784503,0.3133888624111688,0.3826081279722553
30.305606112122245,-0.1330391068489769,0.3141514134280261,0.3799267348522292
30.307606152123043,-0.1324100335201832,0.3149085924529614,0.3772360984258264
30.309606192123844,-0.1317794511536901,0.3156603810513731,0.3745362714735851
30.31160623212464,-0.1311473705496701,0.3164067608867218,0.3718273071830027
30.313606272125444,-0.1305138025468382,0.317147713720541,0.3691092591474206
30.31560631212625,-0.1298787580224598,0.3178832214124277,0.3663821813649666
30.317606352127044,-0.1292422478923478,0.3186132659200462,0.36364612823744
30.321606432128643,-0.1279648746708991,0.3200568937034851,0.3581473155659834
30.323606472129445,-0.1273240335458903,0.3207704415553823,0.355384666555772
30.325606512130243,-0.1266817706609606,0.3214784556521206,0.352613262846381
30.327606552131044,-0.1260380971370258,0.3221809184514582,0.3498331608944739
30.32960659213185,-0.1253930241342138,0.322877812511205,0.3470444175567495
30.331606632132644,-0.1247465628424881,0.3235691205161812,0.3442470900435611
30.333606672133445,-0.1240987244816449,0.3242548252782198,0.3414412359173661
30.335606712134243,-0.1234495203013208,0.3249349097361595,0.338626913091216
30.337606752135045,-0.1227989615809833,0.3256093569558529,0.3358041798271627
30.339606792135843,-0.1221470596299408,0.3262781501301583,0.3329730947347386
30.341606832136645,-0.1214938257873327,0.326941272578948,0.3301337167693459
30.345606912138244,-0.1201834079331706,0.3282504392145058,0.324430319761314
30.34760695213905,-0.1195262467490782,0.3288964506760644,0.3215664203447255
30.349606992139844,-0.1188677993283479,0.329536725961684,0.3186944673041031
30.351607032140645,-0.1182080771592985,0.3301712490262861,0.3158145213005194
30.353607072141443,-0.1175470917600891,0.3308000039517975,0.3129266433313996
30.355607112142245,-0.1168848546787101,0.3314229749471593,0.3100308947288661
30.357607152143043,-0.1162213774929923,0.332040146348318,0.3071273371581614
30.359607192143844,-0.1155566718105978,0.3326515026182344,0.3042160326159821
30.36160723214465,-0.1148907492690278,0.3332570283468755,0.3012970434288864
30.363607272145444,-0.1142236215356198,0.3338567082512186,0.298370432251647
30.36560731214625,-0.1135553003075431,0.3344505271752538,0.2954362620655977
30.367607352147044,-0.112885797311808,0.3350384700899765,0.2924945961770309
30.369607392147845,-0.1122151243052556,0.3356205220933967,0.2895454982155124
30.371607432148643,-0.1115432930745679,0.3361966684105295,0.2865890321322767
30.373607472149445,-0.1108703154362576,0.3367668943934043,0.2836252621985372
30.375607512150246,-0.1101962032366772,0.337331185521057,0.280654253003872
30.377607552151044,-0.1095209683520147,0.3378895273995335,0.2776760694545545
30.37960759215185,-0.1088446226882907,0.3384419057618924,0.2746907767718843
30.381607632152644,-0.1081671781813662,0.3389883064681983,0.2716984404905681
30.383607672153445,-0.1074886467969334,0.3395287155055293,0.2686991264570204
30.385607712154243,-0.1068090405305249,0.3400631189879697,0.265692900827748
30.387607752155045,-0.1061283714075047,0.3405915031566173,0.2626798300676514
30.389607792155847,-0.105446651483076,0.3411138543795768,0.2596599809484022
30.391607832156645,-0.1047638928422778,0.3416301591519629,0.2566334205467711
30.39360787215745,-0.1040801075999816,0.3421404040959028,0.2536002162429531
30.395607912158244,-0.1033953079008993,0.3426445759605298,0.2505604357189499
30.39760795215905,-0.102709505919574,0.3431426616219907,0.2475141469568706
30.399607992159844,-0.1020227138153373,0.3436346481597852,0.2444614180129682
30.401608032160645,-0.101334943661179,0.3441205229887146,0.2414023166592141
30.405608112162245,-0.0999565183088003,0.3450738867537836,0.235265272581291
30.407608152163046,-0.0992658877390614,0.3455413506301978,0.2321874685234341
30.409608192163844,-0.0985743283585849,0.3460026527078303,0.2291035692960585
30.413608272165444,-0.0971884726377959,0.3469067229650748,0.22291776528151
30.417608352167044,-0.0957990502870291,0.3477860019928633,0.2167084227701772
30.419608392167845,-0.0951030326925165,0.3482163155851903,0.2135951012873083
30.421608432168647,-0.0944061607602119,0.3486403966116682,0.2104761076873771
30.423608472169445,-0.0937084469708157,0.3490582337925311,0.2073515132779843
30.42560851217025,-0.0930099038246082,0.3494698159950858,0.2042213895898647
30.427608552171044,-0.0923105438414577,0.3498751322337063,0.2010858083750318
30.42960859217185,-0.0916103795608109,0.3502741716698403,0.1979448416048466
30.431608632172644,-0.0909094235417029,0.3506669236120024,0.1947985614681826
30.433608672173445,-0.090207688362747,0.3510533775157809,0.1916470403695106
30.435608712174243,-0.0895051866221448,0.3514335229838314,0.1884903509270805
30.437608752175045,-0.0888019309376762,0.3518073497658828,0.185328565971023
30.439608792175846,-0.0880979339467082,0.3521748477587321,0.1821617585415431
30.441608832176644,-0.087393208306191,0.3525360070062469,0.1789900018870683
30.44360887217745,-0.0866877666926544,0.3528908176993669,0.1758133694624051
30.445608912178244,-0.0859816218022166,0.3532392701760998,0.1726319349269617
30.44760895217905,-0.0852747863505739,0.353581354921526,0.1694457721428973
30.449608992179844,-0.0845672730730111,0.353917062567794,0.1662549551733704
30.451609032180645,-0.0838590947243911,0.3542463838941249,0.1630595582807086
30.453609072181447,-0.083150264079164,0.3545693098268084,0.1598596559246741
30.455609112182245,-0.0824407939313631,0.3548858314392047,0.1566553227606826
30.457609152183046,-0.0817306970946013,0.3551959399517461,0.1534466336380348
30.459609192183844,-0.0810199864020799,0.3554996267319327,0.1502336635982155
30.46160923218465,-0.0803086747065783,0.3557968832943374,0.1470164878731204
30.463609272185444,-0.0795967748804643,0.3560877013006013,0.1437951818833843
30.467609352187047,-0.0781712624237704,0.35664998902663,0.1373404817258297
30.469609392187845,-0.0774576756358401,0.3569214428050298,0.1341072393275826
30.471609432188647,-0.0767435523946574,0.3571864261505388,0.1308701701602407
30.473609472189445,-0.0760289055275833,0.3574449315700738,0.1276293498370127
30.47560951219025,-0.075313747986879,0.357696951644654,0.1243848546814956
30.477609552191044,-0.0745980927934651,0.3579424790685405,0.1211367614427851
30.47960959219185,-0.0738819529770703,0.3581815066937135,0.1178851469904698
30.483609672193445,-0.0724482716383366,0.3586400347444187,0.1113716625149856
30.487609752195045,-0.0710128083848001,0.3590724817669434,0.1048450185525209
30.489609792195846,-0.0702944412079525,0.3592789086983296,0.1015769551661428
30.491609832196644,-0.0695756677715994,0.3594787962549342,0.0983058342125094
30.49360987219745,-0.0688565011671644,0.3596721383927561,0.0950317333541127
30.495609912198244,-0.0681369544948898,0.3598589292255101,0.0917547303596929
30.49760995219905,-0.0674170408638264,0.3600391630246293,0.0884749031024817
30.501610032200645,-0.0659761652056186,0.3603799373962775,0.0819070878051115
30.505610112202245,-0.0645339792412379,0.3606944188335009,0.0753289124743388
30.509610192203844,-0.0630905881603976,0.3609825671855727,0.0687410036882235
30.51161023220465,-0.0623684736116492,0.3611167545975868,0.0654435954704618
30.513610272205447,-0.0616460972938266,0.3612443448252388,0.0621439895389587
30.515610312206245,-0.0609234723953061,0.3613653335594144,0.0588422646335613
30.517610352207047,-0.0602006121132738,0.361479716648717,0.0555384995824993
30.519610392207845,-0.0594775296537345,0.3615874900994657,0.0522327733009185
30.521610432208647,-0.0587542382315014,0.3616886500756981,0.0489251647893439
30.523610472209445,-0.0580307510702061,0.3617831928991676,0.0456157531322576
30.52561051221025,-0.057307081402289,0.3618711150493457,0.0423046174966029
30.527610552211044,-0.0565832424690089,0.36195241316342,0.0389918371303997
30.52961059221185,-0.0558592475204332,0.3620270840362957,0.0356774913612885
30.531610632212647,-0.0551351098154464,0.3620951246205949,0.0323616595951809
30.533610672213445,-0.0544108426217468,0.3621565320266566,0.0290444213148722
30.535610712214247,-0.0536864592158424,0.3622113035225371,0.0257258560786737
30.539610792215846,-0.0522373969164093,0.3623009286446014,0.0190850633358898
30.541610832216644,-0.0515127445163124,0.3623357775980251,0.015762994781724
30.54361087221745,-0.0507880289414007,0.3623639812920984,0.0124399174313797
30.54761095221905,-0.0493384615923886,0.3624004452833542,0.0057910562444615
30.549610992219847,-0.0486136364766655,0.3624087021725071,0.0024654323920863
30.551611032220645,-0.047888801502887,0.3624103069862505,-0.000860880290826
30.553611072221447,-0.047163969995993,0.3624052584219603,-0.004187801785337
30.555611112222245,-0.0464391552792295,0.3623935553375683,-0.0075152520641697
30.559611192223848,-0.0449896295005675,0.3623501818429871,-0.0141714188320489
30.56161123222465,-0.0442649450766648,0.3623185099514427,-0.0174999752366812
30.563611272225447,-0.0435403307188763,0.3622801805770856,-0.0208287402593559
30.565611312226245,-0.042815799741954,0.3622351933806289,-0.0241576338504648
30.567611352227047,-0.0420913654589463,0.3621835481833412,-0.0274865759596491
30.569611392227845,-0.0413670411812077,0.3621252449670478,-0.0308154865369306
30.571611432228647,-0.040642840218389,0.36206028387413,-0.0341442855339148
30.573611472229445,-0.0399187758784471,0.3619886652075252,-0.0374728929048771
30.57561151223025,-0.0391948614676352,0.3619103894307272,-0.0408012286079202
30.577611552231048,-0.0384711102905115,0.3618254571677856,-0.0441292126060218
30.581611632232647,-0.0370241508470636,0.3616356264824523,-0.0507838053701611
30.583611672233445,-0.0363009691813594,0.3615307301109413,-0.0541102540961046
30.585611712234247,-0.0355780039505818,0.3614191813550477,-0.057436031038942
30.587611752235045,-0.0348552684507964,0.3613009816416027,-0.0607610562016384
30.589611792235846,-0.0341327759763649,0.3611761325579927,-0.0640852495981295
30.591611832236648,-0.033410539819954,0.3610446358521611,-0.0674085312542095
30.59361187223745,-0.0326885732725317,0.3609064934326074,-0.0707308212084579
30.599611992239847,-0.0305244241683702,0.3604522133849467,-0.0806909414563084
30.601612032240645,-0.0298036689325876,0.3602875104066196,-0.084008465275301
30.603612072241447,-0.0290832497321485,0.3601161736637899,-0.0873245978227087
30.605612112242248,-0.0283631797608567,0.359938205978535,-0.0906392596773464
30.60761215224305,-0.0276434722694352,0.3597536103588993,-0.0939523711356687
30.609612192243848,-0.0269241405434031,0.3595623899944785,-0.097263852326467
30.61161223224465,-0.0262051978568258,0.3593645482327188,-0.100573623448926
30.613612272245447,-0.0254866574723051,0.3591600885789139,-0.103881604773511
30.617612352247047,-0.0240508366025619,0.3587313304055944,-0.1104918794720258
30.619612392247845,-0.0233335825852545,0.3585070396859142,-0.1137940137504031
30.621612432248646,-0.0226167838058336,0.3582761466738582,-0.1170940400413257
30.623612472249448,-0.0219004534696114,0.3580386556639666,-0.1203918789833555
30.627612552251048,-0.0204692508907139,0.3575438976180831,-0.1269806777548422
30.62961259225185,-0.0197544050013668,0.3572866399604165,-0.1302714792433084
30.631612632252647,-0.0190400802618732,0.357022803061565,-0.1335597767022093
30.633612672253445,-0.0183262898202532,0.3567523920053149,-0.136845491155885
30.635612712254247,-0.0176130468130627,0.3564754120332998,-0.1401285437077355
30.63761275225505,-0.0169003643654029,0.3561918685450038,-0.1434088555407544
30.639612792255846,-0.0161882555909165,0.3559017670977601,-0.1466863479181013
30.641612832256648,-0.0154767335917834,0.3556051134067496,-0.1499609421836528
30.64361287225745,-0.01476581145873,0.3553019133450042,-0.153232559762473
30.645612912258247,-0.014055502271019,0.3549921729434029,-0.1565011221613516
30.647612952259045,-0.0133458190964593,0.3546758983906757,-0.1597665509692268
30.649612992259847,-0.0126367749913963,0.3543530960333998,-0.1630287678576819
30.653613072261447,-0.011220656157863,0.353687934080762,-0.1695432529782546
30.65761315226305,-0.0098072499920275,0.3529967410150966,-0.1760439525638578
30.659613192263848,-0.0091015966786167,0.3526414003584702,-0.1792889378493871
30.66161323226465,-0.0083966605321593,0.3522795732915961,-0.1825302430025591
30.665613312266245,-0.006988991549288,0.3515364897783711,-0.18900150246651
30.667613352267047,-0.0062862845858245,0.351155248636845,-0.1922313017823669
30.66961339226785,-0.0055843465622496,0.3507675517389477,-0.195457110840575
30.671613432268646,-0.0048831903961909,0.3503734071513795,-0.1986788523105364
30.673613472269448,-0.0041828289857302,0.349972823092968,-0.2018964489903165
30.677613552271048,-0.0027845419262356,0.3491523701995787,-0.2083188998166115
30.67961359227185,-0.0020866419756613,0.348732518562904,-0.2115236002051828
30.681613632272647,-0.0013895881776038,0.3483062618519922,-0.2147238482882177
30.68361367227345,-0.0006933933324398,0.3478736090463182,-0.2179195675113097
30.685613712274247,1.9297789963703543e-06,0.3474345692774864,-0.2211106814502962
30.68761375227505,0.0006963683954155,0.3469891518292276,-0.2242971138114793
30.691613832276648,0.0020825411957412,0.3460792217900075,-0.2306556292789118
30.69361387227745,0.0027742499547737,0.3456147285271565,-0.2338275604515675
30.69761395227905,0.0041548487749609,0.3446667349762144,-0.2401563908237379
30.699613992279847,0.0048437135284901,0.3441832549290099,-0.2433131388765034
30.70161403228065,0.0055316050051329,0.34369346644812,-0.2464646749615079
30.703614072281447,0.0062185105999299,0.3431973800343117,-0.2496109238338869
30.705614112282248,0.0069044177274684,0.3426950063404775,-0.2527518103803183
30.70761415228305,0.0075893138218729,0.3421863561716425,-0.2558872596190173
30.709614192283848,0.0082731863368142,0.3416714404849574,-0.259017196699805
30.71161423228465,0.0089560227707138,0.3411502703584073,-0.2621415470341298
30.713614272285447,0.0096378106404671,0.3406228570187233,-0.2652602361589246
30.71561431228625,0.0103185374523451,0.3400892118806234,-0.2683731895868911
30.717614352287047,0.0109981907390371,0.3395493465040348,-0.2714803329980202
30.71961439228785,0.0116767580597475,0.3390032725939796,-0.2745815922401373
30.721614432288646,0.0123542270001868,0.3384510020005816,-0.2776768933288986
30.723614472289448,0.0130305851725818,0.3378925467190584,-0.2807661624478559
30.72561451229025,0.0137058202156657,0.3373279188897295,-0.2838493259484214
30.727614552291048,0.0143799197946877,0.3367571307980082,-0.286926310349905
30.72961459229185,0.0150528716014046,0.3361801948744085,-0.2899970423394593
30.731614632292647,0.0157246633540846,0.3355971236945426,-0.2930614487720641
30.73361467229345,0.0163952827975106,0.3350079299791171,-0.2961194566704998
30.735614712294247,0.0170647177029721,0.3344126265939406,-0.2991709932252541
30.73761475229505,0.0177329558682744,0.3338112265499155,-0.3022159857944986
30.739614792295846,0.0183999851177296,0.3332037430030462,-0.3052543619039661
30.741614832296648,0.0190657933021656,0.3325901892544305,-0.3082860492469045
30.745614912298247,0.0203936980118336,0.3313449250818541,-0.3143290692429686
30.74761495229905,0.0210557703712742,0.3307132419855814,-0.3173402581190769
30.749614992299847,0.0217165733341079,0.3300755433429431,-0.3203444706743447
30.75161503230065,0.0223760948837188,0.3294318431805262,-0.3233416354377593
30.753615072301447,0.0230343230299978,0.32878215567002,-0.3263316811050181
30.755615112302248,0.0236912458093515,0.3281264951282069,-0.3293145365384097
30.75761515230305,0.024346851307873,0.327464875985035,-0.3322901308870249
30.759615192303848,0.0250011276606984,0.326797312780725,-0.3352583935828345
30.76161523230465,0.0256540629722854,0.326123820276264,-0.3382192539263365
30.763615272305447,0.0263056453780992,0.3254444133720471,-0.3411726414072343
30.76561531230625,0.0269558630472099,0.3247591071043764,-0.3441184857178219
30.767615352307047,0.0276047041822838,0.3240679166454691,-0.3470567167528305
30.76961539230785,0.0282521570195933,0.3233708573034477,-0.3499872646093462
30.771615432308646,0.0288982098290069,0.3226679445223504,-0.3529100595866364
30.773615472309448,0.029542850913999,0.3219591938821205,-0.3558250321860522
30.77561551231025,0.0301860686116415,0.3212446210986155,-0.3587321131108466
30.777615552311048,0.0308278512926075,0.3205242420236035,-0.3616312332660374
30.77961559231185,0.0314681873611746,0.3197980726447588,-0.3645223237582642
30.781615632312647,0.0321070652552169,0.3190661290856713,-0.3674053158955873
30.78361567231345,0.0327444734462141,0.3183284276058364,-0.3702801411873584
30.785615712314247,0.0333804004392426,0.3175849846006647,-0.373146731344004
30.787615752315048,0.0340148347729843,0.3168358166014722,-0.3760050182768841
30.78961579231585,0.0346477650197176,0.3160809402754903,-0.378854934098067
30.791615832316648,0.0352791797853267,0.3153203724258557,-0.3816964111201775
30.79361587231745,0.0359090677092933,0.3145541299916194,-0.3845293818561679
30.795615912318247,0.0365374174647004,0.3137822300477428,-0.3873537790191333
30.79761595231905,0.0371642177582352,0.3130046898050936,-0.3901695355221241
30.799615992319847,0.0377894573301818,0.3122215266104552,-0.3929765844779044
30.803616072321446,0.0390352094384647,0.3106384014318805,-0.3985642931963615
30.805616112322248,0.0396556996233789,0.3098384748210577,-0.4013448201813575
30.80761615232305,0.0402745843838616,0.3090329960044711,-0.4041163740633545
30.809616192323848,0.0408918526369832,0.3082219829926154,-0.4068788889961204
30.81161623232465,0.0415074933900406,0.3074054538256031,-0.4096322996249427
30.813616272325447,0.0421214956174197,0.3065834267925389,-0.4123765404475383
30.81561631232625,0.0427338483166491,0.3057559203376696,-0.4151115461053644
30.817616352327047,0.0433445405261009,0.3049229530291535,-0.4178372514753585
30.81961639232785,0.0439535613249996,0.3040845435590493,-0.4205535916698468
30.82161643232865,0.0445608998334143,0.303240710743326,-0.4232605020363779
30.823616472329448,0.045166545212262,0.3023914735218586,-0.4259579181576054
30.82561651233025,0.045770486663311,0.3015368509584236,-0.4286457758511689
30.827616552331047,0.0463727134291733,0.3006768622407094,-0.4313240111695281
30.82961659233185,0.046973214793313,0.2998115266803045,-0.4339925603998682
30.831616632332647,0.047571980080038,0.2989408637127093,-0.4366513600639297
30.83361667233345,0.0481689986545085,0.298064892897324,-0.4393003469179151
30.835616712334247,0.0487642599227281,0.2971836339174611,-0.4419394579523202
30.837616752335048,0.0493577533315529,0.2962971065803329,-0.4445686303918434
30.83961679233585,0.0499494683686836,0.2954053308170621,-0.4471878016952241
30.841616832336648,0.0505393945626691,0.2945083266826777,-0.4497969095551318
30.84361687233745,0.051127521482909,0.2936061143561095,-0.452395891898055
30.84761695233905,0.0522983359839793,0.2917861464616916,-0.4575632329071485
30.85161703234065,0.0534618292440354,0.2899455910433936,-0.4626893328058928
30.855617112342248,0.0546179192887861,0.2880846139932965,-0.4677737034110593
30.85761715234305,0.0551931626671661,0.2871465197396863,-0.4703000886912829
30.859617192343848,0.0557665247975071,0.2862033831859767,-0.4728158602693351
30.86161723234465,0.0563379956168405,0.2852552256262512,-0.4753209581708308
30.863617272345447,0.0569075651030417,0.2843020684785062,-0.4778153226540983
