x,v,a
-0.2890012968683856,-0.1664523558395047,0.0321010549202936
-0.2893341441306289,-0.1663881206349151,0.0321330365180849
-0.2896668628545111,-0.1663238214772611,0.0321650081938171
-0.290331914175278,-0.166195031381345,0.0322289218498588
-0.2909964498072575,-0.1660659857085616,0.0322927960306244
-0.291328523920304,-0.1660013670796875,0.0323247183625211
-0.2916604687276568,-0.1659366846151349,0.0323566308794283
-0.2919922841015656,-0.1658719383343412,0.0323885335994332
-0.2923239699143202,-0.1658071282567073,0.0324204265406923
-0.2926555260382517,-0.1657422544015973,0.0324523097214309
-0.2929869523457286,-0.1656773167883396,0.0324841831599435
-0.2933182487091619,-0.1656123154362256,0.0325160468745935
-0.2936494150009998,-0.1655472503645111,0.0325479008838128
-0.2943113568598887,-0.1654169291391196,0.0326115798600324
-0.2946421321720365,-0.1653516730237719,0.0326434048642405
-0.2949727769027856,-0.1652863532654815,0.0326752202374342
-0.2956336741107191,-0.1651555228963315,0.0327388221659481
-0.2959639263333197,-0.1650900123235102,0.0327706087590248
-0.296294047465354,-0.1650244381838229,0.0328023857965995
-0.2966240373796286,-0.1649588004961981,0.0328341532977212
-0.296953895948992,-0.1648930992795274,0.0328659112815073
-0.2972836230463309,-0.1648273345526666,0.0328976597671432
-0.2976132185445715,-0.1647615063344351,0.0329293987738825
-0.2979426823166821,-0.1646956146436156,0.0329611283210467
-0.2982720142356678,-0.1646296594989548,0.0329928484280253
-0.2986012141745763,-0.1645636409191627,0.0330245591142761
-0.2989302820064927,-0.1644975589229136,0.0330562603993239
-0.2992592176045441,-0.1644314135288445,0.033087952302762
-0.2995880208418957,-0.1643652047555569,0.0331196348442513
-0.2999166915917525,-0.1642989326216157,0.0331513080435198
-0.300245229727361,-0.1642325971455492,0.033182971920364
-0.3005736351220054,-0.1641661983458498,0.0332146264946468
-0.3009019076490118,-0.164099736240973,0.0332462717862995
-0.3012300471817438,-0.1640332108493384,0.0332779078153201
-0.301558053593607,-0.1639666221893291,0.0333095346017745
-0.3018859267580455,-0.1638999702792919,0.0333411521657951
-0.3028687455018513,-0.1636996352319355,0.0334359497255895
-0.3038503604666526,-0.1634987315913223,0.0335306650146989
-0.3041772973589024,-0.1634316374417463,0.033562218591033
-0.3045040999927158,-0.1633644801876081,0.0335937631084072
-0.3048307682418947,-0.1632972598469273,0.0336252985875558
-0.3051573019802811,-0.1632299764376874,0.0336568250492799
-0.3054837010817581,-0.1631626299778352,0.033688342514447
-0.3058099654202467,-0.1630952204852815,0.0337198510039908
-0.3061360948697098,-0.1630277479779004,0.0337513505389117
-0.3064620893041477,-0.16296021247353,0.0337828411402757
-0.306787948597603,-0.1628926139899716,0.0338143228292155
-0.3071136726241563,-0.1628249525449908,0.0338457956269294
-0.3074392612579281,-0.1627572281563164,0.0338772595546818
-0.30776471437308,-0.1626894408416408,0.0339087146338032
-0.3080900318438118,-0.1626215906186204,0.0339401608856896
-0.3084152135443648,-0.1625536775048749,0.0339715983318033
-0.308740259349018,-0.162485701517988,0.0340030269936713
-0.3090651691320926,-0.1624176626755067,0.0340344468928871
-0.3093899427679478,-0.1623495609949419,0.0340658580511094
-0.3100390810956372,-0.1622131691894236,0.0341286542315346
-0.31036344553639,-0.16214487909931,0.0341600392973818
-0.3106876733277611,-0.1620765262407927,0.0341914157095236
-0.3110117643443078,-0.1620081106312009,0.0342227834899448
-0.3113357184606301,-0.1619396322878273,0.0342541426606955
-0.311983215491192,-0.1618024874687243,0.0343168352617099
-0.3123067581548284,-0.1617338210273985,0.0343481687363982
-0.3126301634170312,-0.1616650919210987,0.0343794936902646
-0.3129534311525994,-0.1615963001669356,0.0344108101456831
-0.313276561236369,-0.1615274457819842,0.0344421181250921
-0.3135995535432183,-0.1614585287832826,0.0344734176509944
-0.3139224079480632,-0.161389549187833,0.0345047087459572
-0.3142451243258616,-0.1613205070126008,0.0345359914326124
-0.3145677025516094,-0.1612514022745154,0.0345672657336553
-0.3148901425003423,-0.16118223499047,0.0345985316718458
-0.3152124440471378,-0.1611130051773209,0.0346297892700078
-0.3155346070671105,-0.1610437128518887,0.034661038551029
-0.3158566314354174,-0.1609743580309569,0.0346922795378612
-0.3161785170272529,-0.1609049407312735,0.0347235122535195
-0.3165002637178534,-0.1608354609695494,0.0347547367210833
-0.3168218713824935,-0.1607659187624597,0.0347859529636949
-0.3171433398964876,-0.1606963141266429,0.0348171610045607
-0.3174646691351915,-0.1606266470787011,0.03484836086695
-0.3177858589739988,-0.1605569176352004,0.0348795525741959
-0.3181069092883447,-0.16048712581267,0.0349107361496944
-0.3187485908455868,-0.160347355096457,0.0349730789993496
-0.3190692218395506,-0.1602773762356517,0.0350042383206135
-0.3193897128111885,-0.1602073350615714,0.0350353896043451
-0.3197100636361332,-0.1601372315905638,0.0350665328742553
-0.3200302741900572,-0.1600670658389406,0.0350976681541177
-0.3203503443486747,-0.1599968378229767,0.0351287954677684
-0.3206702739877373,-0.159926547558911,0.0351599148391062
-0.3209900629830385,-0.1598561950629457,0.0351910262920921
-0.3213097112104096,-0.1597857803512471,0.0352221298507497
-0.3219485848648925,-0.1596447643451318,0.0352843133814852
-0.3222678100438668,-0.1595741630828658,0.0353153934019207
-0.3225868939586395,-0.1595034996691671,0.035346465624743
-0.3229058364852406,-0.1594327741200201,0.0353775300742859
-0.3232246374997424,-0.1593619864513727,0.0354085867749448
-0.3235432968782548,-0.1592911366791367,0.0354396357511769
-0.3238618144969295,-0.1592202248191872,0.0354706770275008
-0.324816515556028,-0.1590071168712664,0.0355637549031315
-0.3251344648976524,-0.1589359568184896,0.0355947656262373
-0.3254522718607898,-0.1588647347568305,0.0356257687729485
-0.3257699363218285,-0.1587934507019467,0.0356567643681509
-0.326087458157199,-0.1587221046694589,0.0356877524367917
-0.3264048372433691,-0.1586506966749517,0.0357187330038785
-0.3267220734568489,-0.1585792267339732,0.0357497060944799
-0.3270391666741867,-0.1585076948620352,0.0357806717337247
-0.3273561167719703,-0.1584361010746135,0.0358116299468026
-0.3276729236268292,-0.1583644453871469,0.0358425807589634
-0.3279895871154303,-0.1582927278150385,0.0358735241955172
-0.3283061071144826,-0.1582209483736545,0.0359044602818347
-0.3286224835007328,-0.1581491070783253,0.0359353890433461
-0.3289387161424234,-0.1580772039341503,0.0359663105062478
-0.3292548049026027,-0.1580052389398551,0.0359972246972516
-0.3295707496580413,-0.1579332121103828,0.0360281316420157
-0.329886550285718,-0.1578611234608388,0.0360590313662448
-0.3302022066626252,-0.1577889730062636,0.0360899238957047
-0.3305177186657725,-0.1577167607616325,0.0361208092562231
-0.3308330861721831,-0.1576444867418562,0.0361516874736891
-0.3311483090588976,-0.1575721509617798,0.036182558574053
-0.3314633872029701,-0.157499753436184,0.0362134225833269
-0.3317783204814722,-0.1574272941797838,0.0362442795275836
-0.3320931087714893,-0.1573547732072298,0.0362751294329573
-0.3324077519501223,-0.1572821905331075,0.0363059723256435
-0.3327222498944892,-0.1572095461719368,0.0363368082318986
-0.3330366024817211,-0.1571368401381734,0.0363676371780401
-0.3333508095889671,-0.1570640724462072,0.0363984591904462
-0.3336648710933891,-0.1569912431103638,0.0364292742955561
-0.3342925568024946,-0.1568453995640208,0.0364908838899476
-0.3346061807615807,-0.1567723853818468,0.036521678432411
-0.3352329902749462,-0.1566261722698194,0.0365832471412823
-0.3355461755837222,-0.1565529733679013,0.0366140213612349
-0.3358592144302496,-0.1564797129205623,0.0366447888606627
-0.3367974509692906,-0.1562595624437452,0.0367370513053306
-0.3371099027398496,-0.1561860559521231,0.0367677921924929
-0.3374222074347487,-0.1561124879834555,0.0367985264943476
-0.3377343649313533,-0.1560388585512221,0.0368292542381179
-0.3380463751070417,-0.1559651676688383,0.0368599754510871
-0.3383582378392102,-0.1558914153496538,0.0368906901605978
-0.338669953005268,-0.1558176016069538,0.0369213983940525
-0.3392929401487736,-0.1556697899038215,0.0369827955427023
-0.3396042118811185,-0.1555957919696343,0.0370134845129994
-0.3399153355571502,-0.1555217326644211,0.0370441671174454
-0.3402263110543554,-0.1554476120011419,0.0370748433837398
-0.3408478170223166,-0.1552991866518998,0.0371361770129669
-0.3414687288052134,-0.1551505160242865,0.0371974856234586
-0.3417789615711453,-0.1550760887627997,0.0372281306165544
-0.3423989802398803,-0.1549270504073144,0.0372894021187124
-0.3427087658978905,-0.1548524393382603,0.0373200286840569
-0.3430184022751591,-0.1547777670248535,0.0373506491631977
-0.3433278892493293,-0.1547030334794032,0.0373812635844221
-0.3436372266980583,-0.1546282387141544,0.0374118719760761
-0.3439464144990187,-0.1545533827412868,0.0374424743665634
-0.3442554525299003,-0.1544784655729149,0.0374730707843464
-0.3445643406684059,-0.1544034872210885,0.0375036612579455
-0.3451816667791849,-0.154253347014945,0.037564824486963
-0.3454901045069437,-0.1541781851844021,0.0375953972997117
-0.3457983918532972,-0.154102962217953,0.0376259642829367
-0.3461065286960279,-0.154027678127322,0.0376565254654478
-0.346414514912932,-0.1539523329241688,0.0376870808761119
-0.3467223503818212,-0.1538769266200879,0.0377176305438534
-0.3470300349805242,-0.1538014592266087,0.0377481744976544
-0.3473375685868831,-0.1537259307551957,0.0377787127665542
-0.3476449510787573,-0.1536503412172482,0.037809245379649
-0.3482592622305618,-0.153498978987023,0.0378702937550958
-0.3485661906462869,-0.1534232063172188,0.037900809575926
-0.3491795925469836,-0.1532714779239247,0.037961824630422
-0.3494860657878424,-0.1531955222225184,0.0379923239229071
-0.3497923870596592,-0.1531195055325531,0.0380228177648575
-0.3500985562404152,-0.1530434278649085,0.038053306185824
-0.3504045732081092,-0.1529672892303986,0.0380837892154144
-0.3507104378407537,-0.1528910896397727,0.0381142668832921
-0.3510161500163766,-0.1528148291037152,0.0381447392191774
-0.3513217096130231,-0.1527385076328451,0.0381752062528464
-0.3516271165087514,-0.1526621252377169,0.0382056680141311
-0.3519323705816377,-0.1525856819288194,0.0382361245329198
-0.3525424197712585,-0.152432612611349,0.0382970219628409
-0.3531518562067937,-0.1522792997630471,0.0383578987828298
-0.3534563443371308,-0.1522025520403664,0.038388329539412
-0.3537606789133986,-0.1521257434654864,0.0384187552339965
-0.3543688869164758,-0.1519719437991996,0.0384795915583369
-0.3546727600996978,-0.1518949527276658,0.0385100022488124
-0.3552800442206545,-0.1517407881570127,0.0385708088385864
-0.3555834549148948,-0.1516636146773762,0.0386012047989342
-0.3558867112026717,-0.1515863804144135,0.0386315959103803
-0.3561898129622774,-0.1515090853777033,0.0386619822035861
-0.3564927600720174,-0.1514317295767598,0.0386923637092674
-0.3567955524102152,-0.1513543130210316,0.0387227404581948
-0.3570981898552069,-0.1512768357199029,0.038753112481193
-0.3574006722853469,-0.1511992976826922,0.0387834798091407
-0.3577029995790031,-0.1511216989186535,0.0388138424729713
-0.3580051716145587,-0.1510440394369758,0.0388442005036715
-0.3583071882704143,-0.1509663192467826,0.0388745539322825
-0.3589107549566982,-0.1508106967770205,0.0389352471076694
-0.3592123047440024,-0.150732794515374,0.0389655869167959
-0.3595136986653586,-0.1506548315810571,0.0389959222485342
-0.3598149365992425,-0.1505768079828688,0.0390262531341932
-0.3601160184241471,-0.1504987237295424,0.0390565796051353
-0.3604169440185794,-0.1504205788297468,0.0390869016927759
-0.360717713261062,-0.1503423732920857,0.0391172194285837
-0.3610183260301343,-0.1502641071250976,0.0391475328440803
-0.3613187822043491,-0.1501857803372563,0.0391778419708402
-0.3616190816622769,-0.1501073929369702,0.0392081468404908
-0.3619192242825015,-0.1500289449325832,0.0392384474847119
-0.3622192099436241,-0.1499504363323734,0.0392687439352363
-0.3625190385242599,-0.1498718671445547,0.0392990362238488
-0.3628187099030395,-0.1497932373772757,0.039329324382387
-0.3631182239586106,-0.1497145470386195,0.0393596084427403
-0.3634175805696342,-0.1496357961366051,0.0393898884368508
-0.3637167796147889,-0.1495569846791856,0.0394201643967122
-0.3640158209727666,-0.1494781126742497,0.0394504363543703
-0.3643147045222767,-0.1493991801296206,0.0394807043419228
-0.3646134301420426,-0.1493201870530568,0.039510968391519
-0.3649119977108031,-0.149241133452252,0.0395412285353599
-0.365210407107314,-0.1491620193348341,0.0395714848056981
-0.3655086582103445,-0.1490828447083669,0.0396017372348374
-0.3658067508986813,-0.1490036095803485,0.039631985855133
-0.3661046850511245,-0.1489243139582123,0.0396622306989912
-0.3664024605464916,-0.1488449578493266,0.0396924717988696
-0.3667000772636138,-0.1487655412609947,0.0397227091872765
-0.3672948338785312,-0.1486065266748804,0.0397831729599639
-0.3678889539268407,-0.1484472702569954,0.0398436222781357
-0.3681857749357617,-0.1483675513787064,0.0398738415985877
-0.3684824364397555,-0.1482877720634255,0.0399040574036827
-0.3687789383177611,-0.148207932318001,0.0399342697262829
-0.3690752804487353,-0.148128032149216,0.0399644785993005
-0.3693714627116485,-0.1480480715637886,0.0399946840556974
-0.3696674849854869,-0.1479680505683721,0.0400248861284856
-0.3705545906626544,-0.1477276251877427,0.0401154723760633
-0.37084997177037,-0.1476473626176,0.0401456612455295
-0.3711451922841763,-0.1475670396697582,0.0401758468971905
-0.3714402520831515,-0.1474866563504805,0.040206029364355
-0.3717351510463914,-0.1474062126659648,0.0402362086803805
-0.3720298890530056,-0.1473257086223442,0.040266384878674
-0.3723244659821192,-0.1472451442256866,0.0402965579926904
-0.3726188817128744,-0.1471645194819947,0.0403267280559343
-0.3729131361244265,-0.1470838343972068,0.0403568951019582
-0.3732072290959486,-0.1470030889771955,0.0403870591643634
-0.3735011605066272,-0.1469222832277688,0.0404172202767993
-0.3737949302356659,-0.1468414171546695,0.0404473784729637
-0.3740885381622829,-0.1467604907635754,0.0404775337866025
-0.3746752681252011,-0.1465984570497895,0.0405378359015265
-0.3749683899200162,-0.1465173497381283,0.0405679827705429
-0.3752613494294378,-0.1464361821305333,0.0405981268924959
-0.3758467811092961,-0.1462736660488889,0.0406584070311975
-0.3761392530383708,-0.1461923175853497,0.0406885431160574
-0.3764315621993259,-0.146110908846898,0.0407186765900764
-0.3770156917343246,-0.1459479105655622,0.0407789358423323
-0.3773075118671293,-0.1458663210326684,0.0408090616890568
-0.3778906622603671,-0.1457029612069172,0.0408693059952684
-0.3781819922796541,-0.1456211909236601,0.0408994245235227
-0.3784731586866487,-0.1455393603997735,0.0409295406811315
-0.3787641613608161,-0.1454574696398952,0.0409596545025939
-0.3790550001816368,-0.1453755186485978,0.0409897660224554
-0.3793456750286081,-0.1452935074303885,0.0410198752753076
-0.3796361857812411,-0.1452114359897101,0.0410499822957872
-0.3799265323190641,-0.1451293043309398,0.0410800871185773
-0.3802167145216188,-0.1450471124583904,0.0411101897784061
-0.3805067322684646,-0.144964860376309,0.0411402903100475
-0.3807965854391747,-0.1448825480888781,0.0411703887483206
-0.3810862739133377,-0.1448001756002154,0.0412004851280895
-0.3813757975705593,-0.1447177429143729,0.0412305794842638
-0.3816651562904584,-0.1446352500353382,0.0412606718517976
-0.3819543499526718,-0.1445526969670335,0.0412907622656901
-0.3822433784368492,-0.1444700837133163,0.0413208507609849
-0.3825322416226582,-0.1443874102779786,0.0413509373727705
-0.3828209393897802,-0.144304676664748,0.0413810221361796
-0.3831094716179119,-0.1442218828772868,0.041411105086389
-0.3833978381867671,-0.144139028919192,0.0414411862586201
-0.3836860389760732,-0.1440561147939961,0.041471265688138
-0.384549645464214,-0.1438070114501479,0.041561493873723
-0.3848371819329165,-0.1437238566905691,0.0415915666859168
-0.3851245520209438,-0.1436406417805749,0.0416216379323795
-0.3854117556081162,-0.1435573667233075,0.0416517076486381
-0.3856987925742697,-0.1434740315218442,0.0416817758702621
-0.385985662799257,-0.1433906361791968,0.0417118426328647
-0.3862723661629447,-0.1433071806983126,0.0417419079721014
-0.3865589025452162,-0.1432236650820735,0.0417719719236708
-0.3868452718259689,-0.1431400893332967,0.0418020345233137
-0.3871314738851175,-0.143056453454734,0.0418320958068139
-0.3874175086025905,-0.1429727574490725,0.0418621558099973
-0.387703375858332,-0.1428890013189343,0.0418922145687317
-0.3882746075044779,-0.1427213086953904,0.0419523284965367
-0.3885599716548487,-0.1426373722069034,0.0419823837375532
-0.3891301960102169,-0.1424693188883095,0.0420424909539918
-0.3894150559752738,-0.1423852020627311,0.0420725430016096
-0.3896997476386438,-0.1423010251292094,0.0421025940570257
-0.3899842708803961,-0.142216788089846,0.0421326441564409
-0.3902686255806131,-0.142132490946678,0.0421626933360971
-0.3905528116193951,-0.142048133701677,0.0421927416322773
-0.3908368288768556,-0.1419637163567498,0.0422227890813046
-0.3911206772331255,-0.1418792389137382,0.0422528357195435
-0.3914043565683492,-0.141794701374419,0.0422828815833983
-0.3916878667626888,-0.1417101037405038,0.0423129267093138
-0.3919712076963199,-0.1416254460136393,0.0423429711337753
-0.3922543792494339,-0.1415407281954074,0.0423730148933075
-0.392537381302239,-0.1414559502873246,0.0424030580244756
-0.3931028764278267,-0.1412862142073481,0.042463142548178
-0.3933853692611011,-0.1412012560381627,0.0424931840140404
-0.3936676921150501,-0.1411162377845429,0.0425232249981948
-0.3939498448699577,-0.1410311594476803,0.0425532655374036
-0.3942318274061233,-0.1409460210287016,0.0425833056684683
-0.3945136396038633,-0.1408608225286682,0.0426133454282293
-0.3947952813435076,-0.1407755639485768,0.0426433848535655
-0.3950767525054036,-0.1406902452893586,0.0426734239813952
-0.3953580529699119,-0.1406048665518805,0.0427034628486744
-0.3956391826174107,-0.1405194277369436,0.0427335014923979
-0.3959201413282923,-0.1404339288452845,0.0427635399495987
-0.3962009289829643,-0.1403483698775748,0.0427935782573478
-0.3964815454618511,-0.1402627508344207,0.0428236164527542
-0.3967619906453908,-0.1401770717163638,0.0428536545729644
-0.3970422644140389,-0.1400913325238802,0.0428836926551632
-0.3973223666482644,-0.1400055332573816,0.042913730736572
-0.3978820560354061,-0.139833754503659,0.0429738070460954
-0.3981616429493395,-0.1397477750169327,0.0430038453488398
-0.3984410578508849,-0.1396617354571865,0.0430338838000546
-0.398720300620589,-0.1395756358245069,0.0430639224371468
-0.3989993711390153,-0.1394894761189147,0.0430939612975607
-0.3992782692867411,-0.1394032563403666,0.0431240004187766
-0.3995569949443608,-0.1393169764887533,0.0431540398383115
-0.3998355479924824,-0.1392306365639016,0.0431840795937183
-0.4001139283117314,-0.1391442365655721,0.0432141197225861
-0.4003921357827471,-0.1390577764934613,0.0432441602625402
-0.4006701702861844,-0.1389712563472004,0.0432742012512411
-0.4009480317027151,-0.1388846761263553,0.0433042427263855
-0.4012257199130243,-0.1387980358304273,0.0433342847257052
-0.4015032347978149,-0.1387113354588523,0.0433643272869675
-0.401780576237803,-0.1386245750110016,0.0433943704479749
-0.4020577441131548,-0.1385377544859223,0.0434244142465785
-0.4023347382786045,-0.1384508738709285,0.0434544587212924
-0.4026115586008169,-0.1383639331585221,0.0434845039104207
-0.4034409753157591,-0.1381027504247823,0.0435746441445288
-0.4037170990726355,-0.1380155693102678,0.0436046925717292
-0.4042688231484231,-0.1378410267674987,0.043664792178709
-0.4045444232286516,-0.1377536653360087,0.0436948434348886
-0.4050950988768984,-0.1375787621441102,0.0437549490438899
-0.4053701742060974,-0.1374912203799703,0.0437850034733205
-0.4056450743794284,-0.1374036185010782,0.043815059037168
-0.4059197992774255,-0.1373159565053614,0.043845115773823
-0.4061943487805979,-0.1372282343906654,0.0438751737217103
-0.4064687227694342,-0.1371404521547522,0.0439052329192888
-0.4067429211243985,-0.1370526097953018,0.0439352934050514
-0.4072907904544557,-0.1368767446960956,0.0439954183952691
-0.407564461190364,-0.1367887219512862,0.0440254829768787
-0.4078379558140315,-0.136700639072832,0.0440555490009807
-0.4081112742058081,-0.1366124960580001,0.044085616506236
-0.4083844162460227,-0.1365242929039739,0.0441156855313386
-0.4086573818149796,-0.1364360296078548,0.0441457561150153
-0.4089301707929609,-0.1363477061666617,0.0441758282960261
-0.4092027830602268,-0.13625932257733,0.0442059021131635
-0.4097474769835347,-0.1360823749415821,0.0442660548111528
-0.4100195583999816,-0.1359938108886245,0.0442961337697525
-0.410291462626523,-0.1359051866744456,0.0443262145199753
-0.4105631895433034,-0.1358165022955683,0.0443562971007756
-0.4108347390304465,-0.1357277577484323,0.0443863815511401
-0.4111061109680515,-0.1356389530293952,0.0444164679100876
-0.411377305236195,-0.1355500881347317,0.044446556216668
-0.4116483217149322,-0.1354611630606337,0.0444766465099637
-0.4119191602842937,-0.1353721778032107,0.0445067388290877
-0.4121898208242889,-0.1352831323584894,0.044536833213185
-0.4124603032149027,-0.135194026722414,0.0445669297014314
-0.4127306073360992,-0.1351048608908457,0.0445970283330341
-0.4130007330678179,-0.1350156348595634,0.0446271291472308
-0.413270680289976,-0.1349263486242634,0.0446572321832903
-0.4135404488824689,-0.1348370021805589,0.0446873374805122
-0.4138100387251674,-0.134747595523981,0.0447174450782262
-0.4140794496979215,-0.1346581286499776,0.0447475550157927
-0.4143486816805565,-0.1345686015539144,0.0447776673326022
-0.4146177345528767,-0.1344790142310742,0.0448077820680755
-0.4148866081946618,-0.1343893666766573,0.0448378992616633
-0.4151553024856704,-0.134299658885781,0.0448680189528461
-0.415423817305637,-0.1342098908534804,0.044898141181134
-0.4156921525342734,-0.134120062574708,0.0449282659860669
-0.4159603080512699,-0.1340301740443329,0.0449583934072138
-0.4162282837362921,-0.1339402252571425,0.0449885234841734
-0.4164960794689846,-0.1338502162078406,0.0450186562565733
-0.4167636951289676,-0.1337601468910494,0.0450487917640702
-0.4170311305958401,-0.1336700173013075,0.0450789300463496
-0.417298385749177,-0.1335798274330713,0.0451090711431257
-0.4178323546334307,-0.1333992668385284,0.0451693619391676
-0.4180990681233843,-0.1333088961007211,0.0451995117180045
-0.418365600817876,-0.1332184650614182,0.0452296644704795
-0.4186319525963664,-0.1331279737146632,0.0452598202364484
-0.4188981233382948,-0.133037422054416,0.045289979055795
-0.4191641129230765,-0.1329468100745546,0.0453201409684306
-0.419429921230104,-0.1328561377688744,0.045350306014294
-0.4196955481387483,-0.1327654051310874,0.0453804742333521
-0.4199609935283557,-0.1326746121548238,0.0454106456655981
-0.4202262572782518,-0.1325837588336303,0.0454408203510533
-0.4204913392677372,-0.1324928451609719,0.0454709983297654
-0.4210209574825708,-0.1323108367347043,0.0455313643272865
